7,0,0,S,-0.785398163,-45.44242334,-0.441858598,-45.44242334,-0.441858598,0.5,0.50999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,-0.698131701,-40.5204934,-0.441858598,-40.5204934,-0.529749472,0.50999999,0.50999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,-0.610865238,-35.51065893,-0.441858598,-35.51065893,-0.529749472,0.519999981,0.469999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,-0.523598776,-30.58872899,-0.529749472,-30.50083812,-0.441858598,0.50999999,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,-0.436332313,-25.40311277,-0.441858598,-25.40311277,-0.529749472,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,-0.34906585,-20.48118283,-0.441858598,-20.48118283,-0.441858598,0.560000002,0.48999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,-0.261799388,-15.38345748,-0.529749472,-15.38345748,-0.529749472,0.519999981,0.319999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,-0.174532925,-10.19784126,-0.529749472,-10.19784126,-0.441858598,0.48999998,0.349999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,-0.087266463,-9.494714267,-6.945851593,-4.748552417,3.073803693,0.48999998,0.519999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0,-0.266076849,0.261268396,-0.266076849,0.261268396,0.569999993,0.479999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.087266463,5.183211995,-0.002404227,4.655853089,3.161694567,0.50999999,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.174532925,9.489905814,1.052299925,9.489905814,0.96440905,0.479999989,0.50999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.261799388,14.67550838,0.96440905,14.76339925,0.788627302,0.5,0.48999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.34906585,19.68534285,0.700722767,19.68534285,0.700722767,0.5,0.50999999,0.316588074,0.102981716,0.134523988,0.134523988,117,0.198671982,0.101034559,0.10462977,0.10462977,111,"[1550862013, 201979]",2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.436332313,24.69517732,0.612831893,24.69517732,0.612831893,0.479999989,0.5,0.199709982,0.104496129,0.129541621,0.129541621,117,0,0,0,0,0,"[1550862018, 770678]",1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.523598776,29.70499813,0.612831893,29.70499813,0.524941019,0.519999981,0.48999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.610865238,34.97850523,0.524941019,34.97850523,0.524941019,0.48999998,0.48999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.698131701,39.81254429,0.524941019,39.81254429,0.524941019,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,S,0.785398163,44.73448789,0.524941019,44.73448789,0.524941019,0.5,0.48999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.785398163,-45.53031421,-0.529749472,-45.53031421,-0.441858598,0.469999999,0.449999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.698131701,-40.60838428,-0.529749472,-40.60838428,-0.529749472,0.5,0.459999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.610865238,-35.5985498,-0.529749472,-35.5985498,-0.529749472,0.459999979,0.439999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.523598776,-30.50083812,-0.529749472,-30.50083812,-0.529749472,0.48999998,0.280000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.436332313,-25.40311277,-0.529749472,-25.40311277,-0.529749472,0.459999979,0.459999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.34906585,-20.48118283,-0.529749472,-20.48118283,-0.529749472,0.319999993,0.439999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.261799388,-15.38345748,-0.529749472,-15.38345748,-0.529749472,0.459999979,0.439999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.174532925,-10.28573214,-0.529749472,-10.28573214,-0.529749472,0.449999988,0.439999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,-0.087266463,-5.0122387,-0.529749472,-5.0122387,-0.529749472,0.449999988,0.449999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,0,-0.266076849,-0.529749472,-0.266076849,-0.529749472,0.449999988,0.439999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,0.087266463,4.743743963,-0.529749472,4.743743963,-0.529749472,0.449999988,0.439999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,0.174532925,9.489905814,-0.529749472,9.489905814,-0.529749472,0.449999988,0.449999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,0.261799388,14.76339925,-0.529749472,14.76339925,-0.529749472,0.449999988,0.439999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,S,0.34906585,19.5095611,-0.529749472,19.5095611,-0.529749472,0.329999983,0.449999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
