16,0,0,S,-0.785398163,-45.44242334,0.788627302,-45.44242334,0.788627302,0.5,0.50999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,-0.698131701,-40.5204934,0.700722767,-40.5204934,0.700722767,0.519999981,0.299999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,-0.610865238,-35.51065893,0.612831893,-35.51065893,0.700722767,0.280000001,0.479999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,-0.523598776,-30.41294724,0.524941019,-30.41294724,0.524941019,0.50999999,0.50999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,-0.436332313,-25.31522189,0.524941019,-25.31522189,0.524941019,0.50999999,0.599999964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,-0.34906585,-20.21749655,0.524941019,-20.21749655,0.524941019,0.50999999,0.74000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,-0.261799388,-15.20767573,0.437050145,-15.20767573,0.524941019,0.299999982,0.560000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,-0.174532925,-10.28573214,0.437050145,-10.28573214,0.437050145,0.5,0.610000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,-0.087266463,-5.0122387,0.437050145,-5.0122387,0.437050145,0.310000002,0.560000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0,0.34915927,0.437050145,0.261268396,0.437050145,0.5,0.560000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.087266463,5.007430247,0.437050145,5.007430247,0.437050145,0.299999982,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.174532925,9.753578437,0.437050145,9.665687562,0.437050145,0.519999981,0.48999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.261799388,14.49972663,0.437050145,14.49972663,0.437050145,0.5,0.610000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.34906585,19.77323372,0.437050145,19.77323372,0.437050145,0.50999999,0.48999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.436332313,24.87095907,0.437050145,24.87095907,0.437050145,0.519999981,0.50999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.523598776,29.70499813,0.437050145,29.61710726,0.437050145,0.50999999,0.680000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.610865238,34.80272348,0.437050145,34.80272348,0.437050145,0.299999982,0.50999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.698131701,39.63676255,0.437050145,39.63676255,0.437050145,0.519999981,0.50999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,S,0.785398163,44.64659702,0.437050145,44.55870615,0.437050145,0.529999971,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
